entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
31,5,P5-20,2020,5,31005,11,venuplus
31,6,P6-20,2020,6,31006,11,venuplus
31,7,P7-20,2020,7,31007,11,venuplus
31,8,P8-20,2020,8,31008,11,venuplus
31,9,P9-20,2020,9,31009,11,venuplus
31,10,P10-20,2020,10,31010,11,venuplus
31,11,P11-20,2020,11,31011,11,venuplus
31,12,P12-20,2020,12,31012,11,venuplus
31,13,P1-21,2021,1,31013,11,venuplus
31,14,P2-21,2021,2,31014,11,venuplus
31,15,P3-21,2021,3,31015,11,venuplus
31,16,P4-21,2021,4,31016,11,venuplus
31,17,P5-21,2021,5,31017,11,venuplus
31,18,P6-21,2021,6,31018,11,venuplus
31,19,P7-21,2021,7,31019,11,venuplus
31,20,P8-21,2021,8,31020,11,venuplus
31,21,P9-21,2021,9,31021,11,venuplus
31,22,P10-21,2021,10,31022,11,venuplus
31,23,P11-21,2021,11,31023,11,venuplus
31,24,P12-21,2021,12,31024,11,venuplus
31,25,P1-22,2022,1,31025,11,venuplus
31,26,P2-22,2022,2,31026,11,venuplus
31,27,P3-22,2022,3,31027,11,venuplus
31,28,P4-22,2022,4,31028,11,venuplus
31,29,P5-22,2022,5,31029,11,venuplus
31,30,P6-22,2022,6,31030,11,venuplus
31,31,P7-22,2022,7,31031,11,venuplus
31,32,P8-22,2022,8,31032,11,venuplus
31,33,P9-22,2022,9,31033,11,venuplus
31,34,P10-22,2022,10,31034,11,venuplus
31,35,P11-22,2022,11,31035,11,venuplus
31,36,P12-22,2022,12,31036,11,venuplus
31,37,P1-23,2023,1,31037,11,venuplus
31,38,P2-23,2023,2,31038,11,venuplus
31,39,P3-23,2023,3,31039,11,venuplus
31,40,P4-23,2023,4,31040,11,venuplus
31,41,P5-23,2023,5,31041,11,venuplus
31,42,P6-23,2023,6,31042,11,venuplus
31,43,P7-23,2023,7,31043,11,venuplus
31,44,P8-23,2023,8,31044,11,venuplus
31,45,P9-23,2023,9,31045,11,venuplus
31,46,P10-23,2023,10,31046,11,venuplus
31,47,P11-23,2023,11,31047,11,venuplus
31,48,P12-23,2023,12,31048,11,venuplus
31,49,P1-24,2024,1,31049,11,venuplus
31,50,P2-24,2024,2,31050,11,venuplus
31,51,P3-24,2024,3,31051,11,venuplus
31,52,P4-24,2024,4,31052,11,venuplus
31,53,P5-24,2024,5,31053,11,venuplus
31,54,P6-24,2024,6,31054,11,venuplus
31,55,P7-24,2024,7,31055,11,venuplus
31,56,P8-24,2024,8,31056,11,venuplus
31,57,P9-24,2024,9,31057,11,venuplus
31,58,P10-24,2024,10,31058,11,venuplus
32,1,P1-20,2020,1,32001,11,venuplus
32,2,P2-20,2020,2,32002,11,venuplus
32,3,P3-20,2020,3,32003,11,venuplus
32,4,P4-20,2020,4,32004,11,venuplus
32,5,P5-20,2020,5,32005,11,venuplus
32,6,P6-20,2020,6,32006,11,venuplus
32,7,P7-20,2020,7,32007,11,venuplus
32,8,P8-20,2020,8,32008,11,venuplus
32,9,P9-20,2020,9,32009,11,venuplus
32,10,P10-20,2020,10,32010,11,venuplus
32,11,P11-20,2020,11,32011,11,venuplus
32,12,P12-20,2020,12,32012,11,venuplus
32,13,P1-21,2021,1,32013,11,venuplus
32,14,P2-21,2021,2,32014,11,venuplus
32,15,P3-21,2021,3,32015,11,venuplus
32,16,P4-21,2021,4,32016,11,venuplus
32,17,P5-21,2021,5,32017,11,venuplus
32,18,P6-21,2021,6,32018,11,venuplus
32,19,P7-21,2021,7,32019,11,venuplus
32,20,P8-21,2021,8,32020,11,venuplus
32,21,P9-21,2021,9,32021,11,venuplus
32,22,P10-21,2021,10,32022,11,venuplus
32,23,P11-21,2021,11,32023,11,venuplus
32,24,P12-21,2021,12,32024,11,venuplus
32,25,P1-22,2022,1,32025,11,venuplus
32,26,P2-22,2022,2,32026,11,venuplus
32,27,P3-22,2022,3,32027,11,venuplus
32,28,P4-22,2022,4,32028,11,venuplus
32,29,P5-22,2022,5,32029,11,venuplus
32,30,P6-22,2022,6,32030,11,venuplus
32,31,P7-22,2022,7,32031,11,venuplus
32,32,P8-22,2022,8,32032,11,venuplus
32,33,P9-22,2022,9,32033,11,venuplus
32,34,P10-22,2022,10,32034,11,venuplus
32,35,P11-22,2022,11,32035,11,venuplus
32,36,P12-22,2022,12,32036,11,venuplus
32,37,P1-23,2023,1,32037,11,venuplus
32,38,P2-23,2023,2,32038,11,venuplus
32,39,P3-23,2023,3,32039,11,venuplus
32,40,P4-23,2023,4,32040,11,venuplus
32,41,P5-23,2023,5,32041,11,venuplus
32,42,P6-23,2023,6,32042,11,venuplus
32,43,P7-23,2023,7,32043,11,venuplus
32,44,P8-23,2023,8,32044,11,venuplus
32,45,P9-23,2023,9,32045,11,venuplus
32,46,P10-23,2023,10,32046,11,venuplus
32,47,P11-23,2023,11,32047,11,venuplus
32,48,P12-23,2023,12,32048,11,venuplus
32,49,P1-24,2024,1,32049,11,venuplus
32,50,P2-24,2024,2,32050,11,venuplus
32,51,P3-24,2024,3,32051,11,venuplus
32,52,P4-24,2024,4,32052,11,venuplus
32,53,P5-24,2024,5,32053,11,venuplus
32,54,P6-24,2024,6,32054,11,venuplus
32,55,P7-24,2024,7,32055,11,venuplus
32,56,P8-24,2024,8,32056,11,venuplus
32,57,P9-24,2024,9,32057,11,venuplus
32,58,P10-24,2024,10,32058,11,venuplus
